index,material,sample,scale,image_label,relative_path
2450,cracker,sample_c,7,12,cracker/sample_c/60c-scale_7_im_12_col.png
2451,cracker,sample_c,7,1,cracker/sample_c/60c-scale_7_im_1_col.png
2452,cracker,sample_c,7,2,cracker/sample_c/60c-scale_7_im_2_col.png
2453,cracker,sample_c,7,3,cracker/sample_c/60c-scale_7_im_3_col.png
2454,cracker,sample_c,7,4,cracker/sample_c/60c-scale_7_im_4_col.png
2455,cracker,sample_c,7,5,cracker/sample_c/60c-scale_7_im_5_col.png
2456,cracker,sample_c,7,6,cracker/sample_c/60c-scale_7_im_6_col.png
2457,cracker,sample_c,7,7,cracker/sample_c/60c-scale_7_im_7_col.png
2458,cracker,sample_c,7,8,cracker/sample_c/60c-scale_7_im_8_col.png
2459,cracker,sample_c,7,9,cracker/sample_c/60c-scale_7_im_9_col.png
2460,cracker,sample_c,8,10,cracker/sample_c/60c-scale_8_im_10_col.png
2461,cracker,sample_c,8,11,cracker/sample_c/60c-scale_8_im_11_col.png
2462,cracker,sample_c,8,12,cracker/sample_c/60c-scale_8_im_12_col.png
2463,cracker,sample_c,8,1,cracker/sample_c/60c-scale_8_im_1_col.png
2464,cracker,sample_c,8,2,cracker/sample_c/60c-scale_8_im_2_col.png
2465,cracker,sample_c,8,3,cracker/sample_c/60c-scale_8_im_3_col.png
2466,cracker,sample_c,8,4,cracker/sample_c/60c-scale_8_im_4_col.png
2467,cracker,sample_c,8,5,cracker/sample_c/60c-scale_8_im_5_col.png
2468,cracker,sample_c,8,6,cracker/sample_c/60c-scale_8_im_6_col.png
2469,cracker,sample_c,8,7,cracker/sample_c/60c-scale_8_im_7_col.png
2470,cracker,sample_c,8,8,cracker/sample_c/60c-scale_8_im_8_col.png
2471,cracker,sample_c,8,9,cracker/sample_c/60c-scale_8_im_9_col.png
2472,cracker,sample_c,9,10,cracker/sample_c/60c-scale_9_im_10_col.png
2473,cracker,sample_c,9,11,cracker/sample_c/60c-scale_9_im_11_col.png
2474,cracker,sample_c,9,12,cracker/sample_c/60c-scale_9_im_12_col.png
2475,cracker,sample_c,9,1,cracker/sample_c/60c-scale_9_im_1_col.png
2476,cracker,sample_c,9,2,cracker/sample_c/60c-scale_9_im_2_col.png
2477,cracker,sample_c,9,3,cracker/sample_c/60c-scale_9_im_3_col.png
2478,cracker,sample_c,9,4,cracker/sample_c/60c-scale_9_im_4_col.png
2479,cracker,sample_c,9,5,cracker/sample_c/60c-scale_9_im_5_col.png
2480,cracker,sample_c,9,6,cracker/sample_c/60c-scale_9_im_6_col.png
2481,cracker,sample_c,9,7,cracker/sample_c/60c-scale_9_im_7_col.png
2482,cracker,sample_c,9,8,cracker/sample_c/60c-scale_9_im_8_col.png
2483,cracker,sample_c,9,9,cracker/sample_c/60c-scale_9_im_9_col.png
2484,cracker,sample_d,10,10,cracker/sample_d/60d-scale_10_im_10_col.png
2485,cracker,sample_d,10,11,cracker/sample_d/60d-scale_10_im_11_col.png
2486,cracker,sample_d,10,12,cracker/sample_d/60d-scale_10_im_12_col.png
2487,cracker,sample_d,10,1,cracker/sample_d/60d-scale_10_im_1_col.png
2488,cracker,sample_d,10,2,cracker/sample_d/60d-scale_10_im_2_col.png
2489,cracker,sample_d,10,3,cracker/sample_d/60d-scale_10_im_3_col.png
2490,cracker,sample_d,10,4,cracker/sample_d/60d-scale_10_im_4_col.png
2491,cracker,sample_d,10,5,cracker/sample_d/60d-scale_10_im_5_col.png
2492,cracker,sample_d,10,6,cracker/sample_d/60d-scale_10_im_6_col.png
2493,cracker,sample_d,10,7,cracker/sample_d/60d-scale_10_im_7_col.png
2494,cracker,sample_d,10,8,cracker/sample_d/60d-scale_10_im_8_col.png
2495,cracker,sample_d,10,9,cracker/sample_d/60d-scale_10_im_9_col.png
2496,cracker,sample_d,2,10,cracker/sample_d/60d-scale_2_im_10_col.png
2497,cracker,sample_d,2,11,cracker/sample_d/60d-scale_2_im_11_col.png
2498,cracker,sample_d,2,12,cracker/sample_d/60d-scale_2_im_12_col.png
2499,cracker,sample_d,2,1,cracker/sample_d/60d-scale_2_im_1_col.png
2500,cracker,sample_d,2,2,cracker/sample_d/60d-scale_2_im_2_col.png
2501,cracker,sample_d,2,3,cracker/sample_d/60d-scale_2_im_3_col.png
2502,cracker,sample_d,2,4,cracker/sample_d/60d-scale_2_im_4_col.png
2503,cracker,sample_d,2,5,cracker/sample_d/60d-scale_2_im_5_col.png
2504,cracker,sample_d,2,6,cracker/sample_d/60d-scale_2_im_6_col.png
2505,cracker,sample_d,2,7,cracker/sample_d/60d-scale_2_im_7_col.png
2506,cracker,sample_d,2,8,cracker/sample_d/60d-scale_2_im_8_col.png
2507,cracker,sample_d,2,9,cracker/sample_d/60d-scale_2_im_9_col.png
2508,cracker,sample_d,3,10,cracker/sample_d/60d-scale_3_im_10_col.png
2509,cracker,sample_d,3,11,cracker/sample_d/60d-scale_3_im_11_col.png
2510,cracker,sample_d,3,12,cracker/sample_d/60d-scale_3_im_12_col.png
2511,cracker,sample_d,3,1,cracker/sample_d/60d-scale_3_im_1_col.png
2512,cracker,sample_d,3,2,cracker/sample_d/60d-scale_3_im_2_col.png
2513,cracker,sample_d,3,3,cracker/sample_d/60d-scale_3_im_3_col.png
2514,cracker,sample_d,3,4,cracker/sample_d/60d-scale_3_im_4_col.png
2515,cracker,sample_d,3,5,cracker/sample_d/60d-scale_3_im_5_col.png
2516,cracker,sample_d,3,6,cracker/sample_d/60d-scale_3_im_6_col.png
2517,cracker,sample_d,3,7,cracker/sample_d/60d-scale_3_im_7_col.png
2518,cracker,sample_d,3,8,cracker/sample_d/60d-scale_3_im_8_col.png
2519,cracker,sample_d,3,9,cracker/sample_d/60d-scale_3_im_9_col.png
2520,cracker,sample_d,4,10,cracker/sample_d/60d-scale_4_im_10_col.png
2521,cracker,sample_d,4,11,cracker/sample_d/60d-scale_4_im_11_col.png
2522,cracker,sample_d,4,12,cracker/sample_d/60d-scale_4_im_12_col.png
2523,cracker,sample_d,4,1,cracker/sample_d/60d-scale_4_im_1_col.png
2524,cracker,sample_d,4,2,cracker/sample_d/60d-scale_4_im_2_col.png
2525,cracker,sample_d,4,3,cracker/sample_d/60d-scale_4_im_3_col.png
2526,cracker,sample_d,4,4,cracker/sample_d/60d-scale_4_im_4_col.png
2527,cracker,sample_d,4,5,cracker/sample_d/60d-scale_4_im_5_col.png
2528,cracker,sample_d,4,6,cracker/sample_d/60d-scale_4_im_6_col.png
2529,cracker,sample_d,4,7,cracker/sample_d/60d-scale_4_im_7_col.png
2530,cracker,sample_d,4,8,cracker/sample_d/60d-scale_4_im_8_col.png
2531,cracker,sample_d,4,9,cracker/sample_d/60d-scale_4_im_9_col.png
2532,cracker,sample_d,5,10,cracker/sample_d/60d-scale_5_im_10_col.png
2533,cracker,sample_d,5,11,cracker/sample_d/60d-scale_5_im_11_col.png
2534,cracker,sample_d,5,12,cracker/sample_d/60d-scale_5_im_12_col.png
2535,cracker,sample_d,5,1,cracker/sample_d/60d-scale_5_im_1_col.png
2536,cracker,sample_d,5,2,cracker/sample_d/60d-scale_5_im_2_col.png
2537,cracker,sample_d,5,3,cracker/sample_d/60d-scale_5_im_3_col.png
2538,cracker,sample_d,5,4,cracker/sample_d/60d-scale_5_im_4_col.png
2539,cracker,sample_d,5,5,cracker/sample_d/60d-scale_5_im_5_col.png
2540,cracker,sample_d,5,6,cracker/sample_d/60d-scale_5_im_6_col.png
2541,cracker,sample_d,5,7,cracker/sample_d/60d-scale_5_im_7_col.png
2542,cracker,sample_d,5,8,cracker/sample_d/60d-scale_5_im_8_col.png
2543,cracker,sample_d,5,9,cracker/sample_d/60d-scale_5_im_9_col.png
2544,cracker,sample_d,6,10,cracker/sample_d/60d-scale_6_im_10_col.png
2545,cracker,sample_d,6,11,cracker/sample_d/60d-scale_6_im_11_col.png
2546,cracker,sample_d,6,12,cracker/sample_d/60d-scale_6_im_12_col.png
2547,cracker,sample_d,6,1,cracker/sample_d/60d-scale_6_im_1_col.png
2548,cracker,sample_d,6,2,cracker/sample_d/60d-scale_6_im_2_col.png
2549,cracker,sample_d,6,3,cracker/sample_d/60d-scale_6_im_3_col.png
2550,cracker,sample_d,6,4,cracker/sample_d/60d-scale_6_im_4_col.png
2551,cracker,sample_d,6,5,cracker/sample_d/60d-scale_6_im_5_col.png
2552,cracker,sample_d,6,6,cracker/sample_d/60d-scale_6_im_6_col.png
2553,cracker,sample_d,6,7,cracker/sample_d/60d-scale_6_im_7_col.png
2554,cracker,sample_d,6,8,cracker/sample_d/60d-scale_6_im_8_col.png
2555,cracker,sample_d,6,9,cracker/sample_d/60d-scale_6_im_9_col.png
2556,cracker,sample_d,7,10,cracker/sample_d/60d-scale_7_im_10_col.png
2557,cracker,sample_d,7,11,cracker/sample_d/60d-scale_7_im_11_col.png
2558,cracker,sample_d,7,12,cracker/sample_d/60d-scale_7_im_12_col.png
2559,cracker,sample_d,7,1,cracker/sample_d/60d-scale_7_im_1_col.png
2560,cracker,sample_d,7,2,cracker/sample_d/60d-scale_7_im_2_col.png
2561,cracker,sample_d,7,3,cracker/sample_d/60d-scale_7_im_3_col.png
2562,cracker,sample_d,7,4,cracker/sample_d/60d-scale_7_im_4_col.png
2563,cracker,sample_d,7,5,cracker/sample_d/60d-scale_7_im_5_col.png
2564,cracker,sample_d,7,6,cracker/sample_d/60d-scale_7_im_6_col.png
2565,cracker,sample_d,7,7,cracker/sample_d/60d-scale_7_im_7_col.png
2566,cracker,sample_d,7,8,cracker/sample_d/60d-scale_7_im_8_col.png
2567,cracker,sample_d,7,9,cracker/sample_d/60d-scale_7_im_9_col.png
2568,cracker,sample_d,8,10,cracker/sample_d/60d-scale_8_im_10_col.png
2569,cracker,sample_d,8,11,cracker/sample_d/60d-scale_8_im_11_col.png
2570,cracker,sample_d,8,12,cracker/sample_d/60d-scale_8_im_12_col.png
2571,cracker,sample_d,8,1,cracker/sample_d/60d-scale_8_im_1_col.png
2572,cracker,sample_d,8,2,cracker/sample_d/60d-scale_8_im_2_col.png
2573,cracker,sample_d,8,3,cracker/sample_d/60d-scale_8_im_3_col.png
2574,cracker,sample_d,8,4,cracker/sample_d/60d-scale_8_im_4_col.png
2575,cracker,sample_d,8,5,cracker/sample_d/60d-scale_8_im_5_col.png
2576,cracker,sample_d,8,6,cracker/sample_d/60d-scale_8_im_6_col.png
2577,cracker,sample_d,8,7,cracker/sample_d/60d-scale_8_im_7_col.png
2578,cracker,sample_d,8,8,cracker/sample_d/60d-scale_8_im_8_col.png
2579,cracker,sample_d,8,9,cracker/sample_d/60d-scale_8_im_9_col.png
2580,cracker,sample_d,9,10,cracker/sample_d/60d-scale_9_im_10_col.png
2581,cracker,sample_d,9,11,cracker/sample_d/60d-scale_9_im_11_col.png
2582,cracker,sample_d,9,12,cracker/sample_d/60d-scale_9_im_12_col.png
2583,cracker,sample_d,9,1,cracker/sample_d/60d-scale_9_im_1_col.png
2584,cracker,sample_d,9,2,cracker/sample_d/60d-scale_9_im_2_col.png
2585,cracker,sample_d,9,3,cracker/sample_d/60d-scale_9_im_3_col.png
2586,cracker,sample_d,9,4,cracker/sample_d/60d-scale_9_im_4_col.png
2587,cracker,sample_d,9,5,cracker/sample_d/60d-scale_9_im_5_col.png
2588,cracker,sample_d,9,6,cracker/sample_d/60d-scale_9_im_6_col.png
2589,cracker,sample_d,9,7,cracker/sample_d/60d-scale_9_im_7_col.png
2590,cracker,sample_d,9,8,cracker/sample_d/60d-scale_9_im_8_col.png
2591,cracker,sample_d,9,9,cracker/sample_d/60d-scale_9_im_9_col.png
2592,lettuce_leaf,sample_a,10,10,lettuce_leaf/sample_a/23a-scale_10_im_10_col.png
2593,lettuce_leaf,sample_a,10,11,lettuce_leaf/sample_a/23a-scale_10_im_11_col.png
2594,lettuce_leaf,sample_a,10,12,lettuce_leaf/sample_a/23a-scale_10_im_12_col.png
2595,lettuce_leaf,sample_a,10,1,lettuce_leaf/sample_a/23a-scale_10_im_1_col.png
2596,lettuce_leaf,sample_a,10,2,lettuce_leaf/sample_a/23a-scale_10_im_2_col.png
2597,lettuce_leaf,sample_a,10,3,lettuce_leaf/sample_a/23a-scale_10_im_3_col.png
2598,lettuce_leaf,sample_a,10,4,lettuce_leaf/sample_a/23a-scale_10_im_4_col.png
2599,lettuce_leaf,sample_a,10,5,lettuce_leaf/sample_a/23a-scale_10_im_5_col.png
2600,lettuce_leaf,sample_a,10,6,lettuce_leaf/sample_a/23a-scale_10_im_6_col.png
2601,lettuce_leaf,sample_a,10,7,lettuce_leaf/sample_a/23a-scale_10_im_7_col.png
2602,lettuce_leaf,sample_a,10,8,lettuce_leaf/sample_a/23a-scale_10_im_8_col.png
2603,lettuce_leaf,sample_a,10,9,lettuce_leaf/sample_a/23a-scale_10_im_9_col.png
2604,lettuce_leaf,sample_a,2,10,lettuce_leaf/sample_a/23a-scale_2_im_10_col.png
2605,lettuce_leaf,sample_a,2,11,lettuce_leaf/sample_a/23a-scale_2_im_11_col.png
2606,lettuce_leaf,sample_a,2,12,lettuce_leaf/sample_a/23a-scale_2_im_12_col.png
2607,lettuce_leaf,sample_a,2,1,lettuce_leaf/sample_a/23a-scale_2_im_1_col.png
2608,lettuce_leaf,sample_a,2,2,lettuce_leaf/sample_a/23a-scale_2_im_2_col.png
2609,lettuce_leaf,sample_a,2,3,lettuce_leaf/sample_a/23a-scale_2_im_3_col.png
2610,lettuce_leaf,sample_a,2,4,lettuce_leaf/sample_a/23a-scale_2_im_4_col.png
2611,lettuce_leaf,sample_a,2,5,lettuce_leaf/sample_a/23a-scale_2_im_5_col.png
2612,lettuce_leaf,sample_a,2,6,lettuce_leaf/sample_a/23a-scale_2_im_6_col.png
2613,lettuce_leaf,sample_a,2,7,lettuce_leaf/sample_a/23a-scale_2_im_7_col.png
2614,lettuce_leaf,sample_a,2,8,lettuce_leaf/sample_a/23a-scale_2_im_8_col.png
2615,lettuce_leaf,sample_a,2,9,lettuce_leaf/sample_a/23a-scale_2_im_9_col.png
2616,lettuce_leaf,sample_a,3,10,lettuce_leaf/sample_a/23a-scale_3_im_10_col.png
2617,lettuce_leaf,sample_a,3,11,lettuce_leaf/sample_a/23a-scale_3_im_11_col.png
2618,lettuce_leaf,sample_a,3,12,lettuce_leaf/sample_a/23a-scale_3_im_12_col.png
2619,lettuce_leaf,sample_a,3,1,lettuce_leaf/sample_a/23a-scale_3_im_1_col.png
2620,lettuce_leaf,sample_a,3,2,lettuce_leaf/sample_a/23a-scale_3_im_2_col.png
2621,lettuce_leaf,sample_a,3,3,lettuce_leaf/sample_a/23a-scale_3_im_3_col.png
2622,lettuce_leaf,sample_a,3,4,lettuce_leaf/sample_a/23a-scale_3_im_4_col.png
2623,lettuce_leaf,sample_a,3,5,lettuce_leaf/sample_a/23a-scale_3_im_5_col.png
2624,lettuce_leaf,sample_a,3,6,lettuce_leaf/sample_a/23a-scale_3_im_6_col.png
2625,lettuce_leaf,sample_a,3,7,lettuce_leaf/sample_a/23a-scale_3_im_7_col.png
2626,lettuce_leaf,sample_a,3,8,lettuce_leaf/sample_a/23a-scale_3_im_8_col.png
2627,lettuce_leaf,sample_a,3,9,lettuce_leaf/sample_a/23a-scale_3_im_9_col.png
2628,lettuce_leaf,sample_a,4,10,lettuce_leaf/sample_a/23a-scale_4_im_10_col.png
2629,lettuce_leaf,sample_a,4,11,lettuce_leaf/sample_a/23a-scale_4_im_11_col.png
2630,lettuce_leaf,sample_a,4,12,lettuce_leaf/sample_a/23a-scale_4_im_12_col.png
2631,lettuce_leaf,sample_a,4,1,lettuce_leaf/sample_a/23a-scale_4_im_1_col.png
2632,lettuce_leaf,sample_a,4,2,lettuce_leaf/sample_a/23a-scale_4_im_2_col.png
2633,lettuce_leaf,sample_a,4,3,lettuce_leaf/sample_a/23a-scale_4_im_3_col.png
2634,lettuce_leaf,sample_a,4,4,lettuce_leaf/sample_a/23a-scale_4_im_4_col.png
2635,lettuce_leaf,sample_a,4,5,lettuce_leaf/sample_a/23a-scale_4_im_5_col.png
2636,lettuce_leaf,sample_a,4,6,lettuce_leaf/sample_a/23a-scale_4_im_6_col.png
2637,lettuce_leaf,sample_a,4,7,lettuce_leaf/sample_a/23a-scale_4_im_7_col.png
2638,lettuce_leaf,sample_a,4,8,lettuce_leaf/sample_a/23a-scale_4_im_8_col.png
2639,lettuce_leaf,sample_a,4,9,lettuce_leaf/sample_a/23a-scale_4_im_9_col.png
2640,lettuce_leaf,sample_a,5,10,lettuce_leaf/sample_a/23a-scale_5_im_10_col.png
2641,lettuce_leaf,sample_a,5,11,lettuce_leaf/sample_a/23a-scale_5_im_11_col.png
2642,lettuce_leaf,sample_a,5,12,lettuce_leaf/sample_a/23a-scale_5_im_12_col.png
2643,lettuce_leaf,sample_a,5,1,lettuce_leaf/sample_a/23a-scale_5_im_1_col.png
2644,lettuce_leaf,sample_a,5,2,lettuce_leaf/sample_a/23a-scale_5_im_2_col.png
2645,lettuce_leaf,sample_a,5,3,lettuce_leaf/sample_a/23a-scale_5_im_3_col.png
2646,lettuce_leaf,sample_a,5,4,lettuce_leaf/sample_a/23a-scale_5_im_4_col.png
2647,lettuce_leaf,sample_a,5,5,lettuce_leaf/sample_a/23a-scale_5_im_5_col.png
2648,lettuce_leaf,sample_a,5,6,lettuce_leaf/sample_a/23a-scale_5_im_6_col.png
2649,lettuce_leaf,sample_a,5,7,lettuce_leaf/sample_a/23a-scale_5_im_7_col.png
2650,lettuce_leaf,sample_a,5,8,lettuce_leaf/sample_a/23a-scale_5_im_8_col.png
2651,lettuce_leaf,sample_a,5,9,lettuce_leaf/sample_a/23a-scale_5_im_9_col.png
2652,lettuce_leaf,sample_a,6,10,lettuce_leaf/sample_a/23a-scale_6_im_10_col.png
2653,lettuce_leaf,sample_a,6,11,lettuce_leaf/sample_a/23a-scale_6_im_11_col.png
2654,lettuce_leaf,sample_a,6,12,lettuce_leaf/sample_a/23a-scale_6_im_12_col.png
2655,lettuce_leaf,sample_a,6,1,lettuce_leaf/sample_a/23a-scale_6_im_1_col.png
2656,lettuce_leaf,sample_a,6,2,lettuce_leaf/sample_a/23a-scale_6_im_2_col.png
2657,lettuce_leaf,sample_a,6,3,lettuce_leaf/sample_a/23a-scale_6_im_3_col.png
2658,lettuce_leaf,sample_a,6,4,lettuce_leaf/sample_a/23a-scale_6_im_4_col.png
2659,lettuce_leaf,sample_a,6,5,lettuce_leaf/sample_a/23a-scale_6_im_5_col.png
2660,lettuce_leaf,sample_a,6,6,lettuce_leaf/sample_a/23a-scale_6_im_6_col.png
2661,lettuce_leaf,sample_a,6,7,lettuce_leaf/sample_a/23a-scale_6_im_7_col.png
2662,lettuce_leaf,sample_a,6,8,lettuce_leaf/sample_a/23a-scale_6_im_8_col.png
2663,lettuce_leaf,sample_a,6,9,lettuce_leaf/sample_a/23a-scale_6_im_9_col.png
2664,lettuce_leaf,sample_a,7,10,lettuce_leaf/sample_a/23a-scale_7_im_10_col.png
2665,lettuce_leaf,sample_a,7,11,lettuce_leaf/sample_a/23a-scale_7_im_11_col.png
2666,lettuce_leaf,sample_a,7,12,lettuce_leaf/sample_a/23a-scale_7_im_12_col.png
2667,lettuce_leaf,sample_a,7,1,lettuce_leaf/sample_a/23a-scale_7_im_1_col.png
2668,lettuce_leaf,sample_a,7,2,lettuce_leaf/sample_a/23a-scale_7_im_2_col.png
2669,lettuce_leaf,sample_a,7,3,lettuce_leaf/sample_a/23a-scale_7_im_3_col.png
2670,lettuce_leaf,sample_a,7,4,lettuce_leaf/sample_a/23a-scale_7_im_4_col.png
2671,lettuce_leaf,sample_a,7,5,lettuce_leaf/sample_a/23a-scale_7_im_5_col.png
2672,lettuce_leaf,sample_a,7,6,lettuce_leaf/sample_a/23a-scale_7_im_6_col.png
2673,lettuce_leaf,sample_a,7,7,lettuce_leaf/sample_a/23a-scale_7_im_7_col.png
2674,lettuce_leaf,sample_a,7,8,lettuce_leaf/sample_a/23a-scale_7_im_8_col.png
2675,lettuce_leaf,sample_a,7,9,lettuce_leaf/sample_a/23a-scale_7_im_9_col.png
2676,lettuce_leaf,sample_a,8,10,lettuce_leaf/sample_a/23a-scale_8_im_10_col.png
2677,lettuce_leaf,sample_a,8,11,lettuce_leaf/sample_a/23a-scale_8_im_11_col.png
2678,lettuce_leaf,sample_a,8,12,lettuce_leaf/sample_a/23a-scale_8_im_12_col.png
2679,lettuce_leaf,sample_a,8,1,lettuce_leaf/sample_a/23a-scale_8_im_1_col.png
2680,lettuce_leaf,sample_a,8,2,lettuce_leaf/sample_a/23a-scale_8_im_2_col.png
2681,lettuce_leaf,sample_a,8,3,lettuce_leaf/sample_a/23a-scale_8_im_3_col.png
2682,lettuce_leaf,sample_a,8,4,lettuce_leaf/sample_a/23a-scale_8_im_4_col.png
2683,lettuce_leaf,sample_a,8,5,lettuce_leaf/sample_a/23a-scale_8_im_5_col.png
2684,lettuce_leaf,sample_a,8,6,lettuce_leaf/sample_a/23a-scale_8_im_6_col.png
2685,lettuce_leaf,sample_a,8,7,lettuce_leaf/sample_a/23a-scale_8_im_7_col.png
2686,lettuce_leaf,sample_a,8,8,lettuce_leaf/sample_a/23a-scale_8_im_8_col.png
2687,lettuce_leaf,sample_a,8,9,lettuce_leaf/sample_a/23a-scale_8_im_9_col.png
2688,lettuce_leaf,sample_a,9,10,lettuce_leaf/sample_a/23a-scale_9_im_10_col.png
2689,lettuce_leaf,sample_a,9,11,lettuce_leaf/sample_a/23a-scale_9_im_11_col.png
2690,lettuce_leaf,sample_a,9,12,lettuce_leaf/sample_a/23a-scale_9_im_12_col.png
2691,lettuce_leaf,sample_a,9,1,lettuce_leaf/sample_a/23a-scale_9_im_1_col.png
2692,lettuce_leaf,sample_a,9,2,lettuce_leaf/sample_a/23a-scale_9_im_2_col.png
2693,lettuce_leaf,sample_a,9,3,lettuce_leaf/sample_a/23a-scale_9_im_3_col.png
2694,lettuce_leaf,sample_a,9,4,lettuce_leaf/sample_a/23a-scale_9_im_4_col.png
2695,lettuce_leaf,sample_a,9,5,lettuce_leaf/sample_a/23a-scale_9_im_5_col.png
2696,lettuce_leaf,sample_a,9,6,lettuce_leaf/sample_a/23a-scale_9_im_6_col.png
2697,lettuce_leaf,sample_a,9,7,lettuce_leaf/sample_a/23a-scale_9_im_7_col.png
2698,lettuce_leaf,sample_a,9,8,lettuce_leaf/sample_a/23a-scale_9_im_8_col.png
2699,lettuce_leaf,sample_a,9,9,lettuce_leaf/sample_a/23a-scale_9_im_9_col.png
2700,lettuce_leaf,sample_b,10,10,lettuce_leaf/sample_b/23b-scale_10_im_10_col.png
2701,lettuce_leaf,sample_b,10,11,lettuce_leaf/sample_b/23b-scale_10_im_11_col.png
2702,lettuce_leaf,sample_b,10,12,lettuce_leaf/sample_b/23b-scale_10_im_12_col.png
2703,lettuce_leaf,sample_b,10,1,lettuce_leaf/sample_b/23b-scale_10_im_1_col.png
2704,lettuce_leaf,sample_b,10,2,lettuce_leaf/sample_b/23b-scale_10_im_2_col.png
2705,lettuce_leaf,sample_b,10,3,lettuce_leaf/sample_b/23b-scale_10_im_3_col.png
2706,lettuce_leaf,sample_b,10,4,lettuce_leaf/sample_b/23b-scale_10_im_4_col.png
2707,lettuce_leaf,sample_b,10,5,lettuce_leaf/sample_b/23b-scale_10_im_5_col.png
2708,lettuce_leaf,sample_b,10,6,lettuce_leaf/sample_b/23b-scale_10_im_6_col.png
2709,lettuce_leaf,sample_b,10,7,lettuce_leaf/sample_b/23b-scale_10_im_7_col.png
2710,lettuce_leaf,sample_b,10,8,lettuce_leaf/sample_b/23b-scale_10_im_8_col.png
2711,lettuce_leaf,sample_b,10,9,lettuce_leaf/sample_b/23b-scale_10_im_9_col.png
2712,lettuce_leaf,sample_b,2,10,lettuce_leaf/sample_b/23b-scale_2_im_10_col.png
2713,lettuce_leaf,sample_b,2,11,lettuce_leaf/sample_b/23b-scale_2_im_11_col.png
2714,lettuce_leaf,sample_b,2,12,lettuce_leaf/sample_b/23b-scale_2_im_12_col.png
2715,lettuce_leaf,sample_b,2,1,lettuce_leaf/sample_b/23b-scale_2_im_1_col.png
2716,lettuce_leaf,sample_b,2,2,lettuce_leaf/sample_b/23b-scale_2_im_2_col.png
2717,lettuce_leaf,sample_b,2,3,lettuce_leaf/sample_b/23b-scale_2_im_3_col.png
2718,lettuce_leaf,sample_b,2,4,lettuce_leaf/sample_b/23b-scale_2_im_4_col.png
2719,lettuce_leaf,sample_b,2,5,lettuce_leaf/sample_b/23b-scale_2_im_5_col.png
2720,lettuce_leaf,sample_b,2,6,lettuce_leaf/sample_b/23b-scale_2_im_6_col.png
2721,lettuce_leaf,sample_b,2,7,lettuce_leaf/sample_b/23b-scale_2_im_7_col.png
2722,lettuce_leaf,sample_b,2,8,lettuce_leaf/sample_b/23b-scale_2_im_8_col.png
2723,lettuce_leaf,sample_b,2,9,lettuce_leaf/sample_b/23b-scale_2_im_9_col.png
2724,lettuce_leaf,sample_b,3,10,lettuce_leaf/sample_b/23b-scale_3_im_10_col.png
2725,lettuce_leaf,sample_b,3,11,lettuce_leaf/sample_b/23b-scale_3_im_11_col.png
2726,lettuce_leaf,sample_b,3,12,lettuce_leaf/sample_b/23b-scale_3_im_12_col.png
2727,lettuce_leaf,sample_b,3,1,lettuce_leaf/sample_b/23b-scale_3_im_1_col.png
2728,lettuce_leaf,sample_b,3,2,lettuce_leaf/sample_b/23b-scale_3_im_2_col.png
2729,lettuce_leaf,sample_b,3,3,lettuce_leaf/sample_b/23b-scale_3_im_3_col.png
2730,lettuce_leaf,sample_b,3,4,lettuce_leaf/sample_b/23b-scale_3_im_4_col.png
2731,lettuce_leaf,sample_b,3,5,lettuce_leaf/sample_b/23b-scale_3_im_5_col.png
2732,lettuce_leaf,sample_b,3,6,lettuce_leaf/sample_b/23b-scale_3_im_6_col.png
2733,lettuce_leaf,sample_b,3,7,lettuce_leaf/sample_b/23b-scale_3_im_7_col.png
2734,lettuce_leaf,sample_b,3,8,lettuce_leaf/sample_b/23b-scale_3_im_8_col.png
2735,lettuce_leaf,sample_b,3,9,lettuce_leaf/sample_b/23b-scale_3_im_9_col.png
2736,lettuce_leaf,sample_b,4,10,lettuce_leaf/sample_b/23b-scale_4_im_10_col.png
2737,lettuce_leaf,sample_b,4,11,lettuce_leaf/sample_b/23b-scale_4_im_11_col.png
2738,lettuce_leaf,sample_b,4,12,lettuce_leaf/sample_b/23b-scale_4_im_12_col.png
2739,lettuce_leaf,sample_b,4,1,lettuce_leaf/sample_b/23b-scale_4_im_1_col.png
2740,lettuce_leaf,sample_b,4,2,lettuce_leaf/sample_b/23b-scale_4_im_2_col.png
2741,lettuce_leaf,sample_b,4,3,lettuce_leaf/sample_b/23b-scale_4_im_3_col.png
2742,lettuce_leaf,sample_b,4,4,lettuce_leaf/sample_b/23b-scale_4_im_4_col.png
2743,lettuce_leaf,sample_b,4,5,lettuce_leaf/sample_b/23b-scale_4_im_5_col.png
2744,lettuce_leaf,sample_b,4,6,lettuce_leaf/sample_b/23b-scale_4_im_6_col.png
2745,lettuce_leaf,sample_b,4,7,lettuce_leaf/sample_b/23b-scale_4_im_7_col.png
2746,lettuce_leaf,sample_b,4,8,lettuce_leaf/sample_b/23b-scale_4_im_8_col.png
2747,lettuce_leaf,sample_b,4,9,lettuce_leaf/sample_b/23b-scale_4_im_9_col.png
2748,lettuce_leaf,sample_b,5,10,lettuce_leaf/sample_b/23b-scale_5_im_10_col.png
2749,lettuce_leaf,sample_b,5,11,lettuce_leaf/sample_b/23b-scale_5_im_11_col.png
2750,lettuce_leaf,sample_b,5,12,lettuce_leaf/sample_b/23b-scale_5_im_12_col.png
